,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,fitness
313,-0.75,0.75,0.0,-1.0,-0.375,0.5,-0.5,0.125,-0.875,0.25,0.625,-1.0,0.0,-0.625,0.375,-1.0,0.875,-0.875,0.125,4
314,-0.75,-0.125,0.5,-1.0,0.125,0.875,0.625,0.375,-1.0,0.25,0.625,-1.0,0.625,-0.875,0.25,-1.0,0.875,-1.0,0.125,0
315,-0.875,-0.125,0.0,-1.0,0.0,0.625,0.75,0.375,-1.0,0.5,0.625,-1.0,0.125,-0.875,0.375,-0.875,0.625,-1.0,-0.375,0
316,0.375,0.875,0.0,-1.0,0.25,0.75,0.125,0.375,-1.0,0.0,0.625,-1.0,0.625,-0.625,0.375,-0.875,0.875,-1.0,0.25,0
317,-0.625,0.375,0.5,-1.0,0.125,0.625,0.75,0.625,-0.875,0.25,0.625,-1.0,0.5,-0.875,0.375,-0.875,0.875,-1.0,0.125,0
318,-1.0,-0.125,0.0,-1.0,0.375,0.5,0.5,0.625,-0.875,0.0,0.625,-1.0,0.5,-0.625,0.375,-0.875,0.375,-0.875,0.125,1
319,-0.75,0.875,0.25,-1.0,0.25,0.625,-0.25,0.375,-0.875,0.25,0.625,-1.0,0.5,-0.625,0.25,-1.0,0.625,-0.875,0.125,1
320,-0.375,-0.25,0.125,-0.875,0.25,0.75,-1.0,0.875,-0.5,0.25,-0.375,-0.25,0.375,0.625,0.25,-0.625,0.875,-0.875,0.25,0
321,-0.375,-0.125,0.25,-0.875,0.0,0.875,0.0,0.875,-1.0,0.0,-0.375,-0.75,0.625,0.75,0.0,-0.625,0.75,-0.875,0.25,0
322,-0.5,-0.875,0.0,-0.625,0.25,-0.375,0.75,0.875,-1.0,0.25,-0.125,-1.0,0.625,0.25,0.25,-0.625,0.75,-0.875,0.25,0
323,0.75,-0.125,0.0,-0.625,0.25,-0.125,0.5,0.875,-0.5,0.25,-0.375,-0.75,0.625,0.0,0.75,-0.75,0.75,-0.875,0.25,0
324,-0.375,-0.625,0.0,-1.0,0.25,-0.25,0.5,0.875,-1.0,0.0,0.875,-0.75,0.625,-0.5,-0.5,-0.75,0.875,-0.875,0.25,0
325,-0.375,-0.75,0.5,-0.75,0.25,-0.375,-0.75,0.875,-0.25,0.0,0.875,-0.75,0.625,-0.375,0.75,-1.0,0.875,-0.875,0.0,0
326,-0.375,-0.375,0.125,-0.875,0.0,0.625,-0.75,0.875,-1.0,0.0,-0.375,-0.5,0.625,0.25,0.75,-1.0,0.75,-0.875,-0.25,0
327,0.5,-0.625,0.5,-0.625,0.0,-0.5,-0.375,0.875,-0.25,0.25,-0.125,-1.0,0.375,-0.625,0.5,-0.75,0.75,-0.875,0.0,1
328,0.5,-0.125,0.25,-1.0,-0.25,-0.25,-0.5,0.875,-1.0,0.0,-0.125,-0.75,0.625,0.25,0.5,-0.875,0.875,-0.875,0.0,0
329,0.625,-0.625,0.0,-1.0,0.25,0.875,-0.5,0.875,-0.75,0.25,0.875,-0.5,0.625,0.25,0.5,-0.75,0.875,-0.875,0.25,3
330,0.5,-0.75,0.625,-0.75,0.25,-0.25,-0.25,0.875,-0.5,0.25,-0.125,-0.375,0.625,-0.875,0.0,-0.625,0.75,-0.875,0.25,0
331,0.375,-0.125,0.5,-0.75,0.0,-0.5,0.25,0.875,-0.5,0.25,-0.125,-0.75,0.625,0.75,0.25,-0.625,0.875,-0.875,0.0,0
332,0.5,-0.75,0.625,-0.625,0.0,-0.375,0.5,0.875,-0.25,0.0,0.875,-1.0,0.75,0.625,0.5,-1.0,0.75,-0.875,0.0,0
333,0.75,-0.125,0.625,-0.625,0.25,-0.375,-0.5,0.875,-0.25,0.0,0.875,-0.5,0.625,-0.75,0.5,-0.875,0.75,-0.875,0.25,0
334,-0.375,-0.125,0.625,-0.875,0.25,0.625,0.625,0.875,-0.5,0.125,0.875,-0.75,0.625,-0.25,0.75,-0.75,0.75,-0.75,0.25,0
335,0.125,-0.75,0.125,-1.0,-0.25,-0.5,-1.0,0.875,-1.0,0.0,0.625,-0.25,0.625,0.75,0.75,-1.0,0.75,-0.875,0.25,1
336,-0.5,-0.625,-0.75,-1.0,0.0,0.5,0.5,0.875,-0.75,0.125,-0.125,-0.75,0.625,-0.5,0.25,-0.875,0.75,-0.875,0.0,1
337,0.625,-0.25,0.0,-1.0,0.25,0.5,-0.25,0.875,-0.25,0.25,0.875,-0.5,0.625,-0.125,0.75,-0.75,0.875,-0.875,0.0,1
338,0.625,-0.75,0.625,-0.625,0.0,0.5,-0.5,0.875,-0.75,0.5,-0.125,-0.5,0.625,-0.375,0.0,-1.0,0.875,-0.875,0.25,0
339,-0.375,-0.875,0.625,-0.875,-0.5,-0.125,0.25,0.875,-0.25,0.125,-0.375,-0.25,0.625,-0.875,0.0,-0.625,0.875,-0.875,0.0,0
340,0.0,0.375,0.375,-1.0,0.5,0.625,-0.375,0.625,-1.0,0.25,0.75,-0.625,0.375,0.625,0.0,-0.75,0.875,-1.0,-0.375,0
341,0.0,0.625,-0.875,-0.875,-0.25,0.625,-0.375,0.875,-1.0,0.25,0.75,-1.0,0.875,0.625,0.75,-1.0,0.875,-1.0,0.625,1
342,0.0,0.75,-0.875,-0.875,-0.25,0.875,-0.375,0.875,-1.0,0.0,0.75,-1.0,0.25,0.375,0.625,-0.75,0.875,-0.875,0.125,1
343,0.0,0.875,0.0,0.125,-0.25,0.875,-0.375,0.875,-1.0,0.0,0.75,-1.0,0.875,0.625,0.0,-1.0,0.875,-0.625,-0.375,1
344,0.0,0.625,-0.375,-0.875,-0.25,0.75,-0.375,0.625,-1.0,0.0,0.75,-0.5,0.375,0.625,0.125,-1.0,0.875,-1.0,0.125,0
345,0.0,-0.375,-1.0,0.125,-0.5,0.625,-0.375,0.875,-1.0,0.25,0.75,-0.25,0.25,0.75,0.625,-1.0,0.875,-1.0,-0.875,0
346,0.125,0.875,0.5,-0.375,0.5,0.875,-0.625,0.875,-1.0,0.25,0.75,-0.5,0.25,0.625,0.125,-1.0,0.875,-1.0,0.625,0
347,0.125,0.875,-0.875,0.125,0.75,0.75,-0.375,0.875,-1.0,0.25,0.75,-0.5,0.375,0.625,0.625,-0.75,0.875,-0.75,0.625,0
348,0.0,-0.375,-0.875,-0.875,0.75,0.25,-0.375,0.875,-1.0,0.0,0.75,-0.875,0.375,0.625,0.125,-1.0,0.875,-1.0,-0.875,1
349,0.125,0.75,0.125,0.0,0.5,0.5,-0.375,0.875,-1.0,0.0,0.75,-0.5,0.75,0.625,0.125,-1.0,0.875,-0.75,0.125,0
350,0.0,0.625,-0.5,0.0,0.5,0.75,-0.375,0.625,-1.0,0.25,0.75,-0.75,0.75,0.625,0.625,-0.75,0.875,-0.625,0.625,0
351,0.125,0.625,0.625,-1.0,0.5,0.625,-0.375,0.875,-1.0,0.25,0.75,-0.25,0.875,0.625,0.0,-0.75,0.875,-1.0,-0.375,4
352,0.125,-0.125,-0.875,-1.0,0.75,0.75,-0.625,0.375,-1.0,0.0,0.75,-0.875,0.75,0.625,0.0,-0.75,0.875,-0.875,-0.375,1
353,0.0,-0.125,0.5,0.0,0.75,0.875,-0.375,0.875,-1.0,0.25,0.75,-0.75,0.25,0.625,0.0,-1.0,0.875,-0.75,-0.375,1
354,0.125,0.625,-0.5,-1.0,-0.5,0.25,-0.375,0.875,-1.0,0.0,0.75,-0.125,0.375,0.625,0.625,-0.75,0.875,-0.875,-0.625,2
355,0.125,-0.375,0.5,-1.0,0.5,0.875,-0.375,0.625,-1.0,0.0,0.75,-0.375,0.875,0.625,0.625,-1.0,0.875,-0.625,0.625,1
356,0.0,0.625,0.5,0.125,0.5,0.5,-0.375,0.875,-1.0,0.25,0.75,-0.25,0.875,0.625,0.0,-0.75,0.875,-1.0,-0.875,0
357,0.125,0.625,0.375,-0.875,-0.5,0.75,-0.375,0.625,-1.0,0.0,0.75,-0.625,0.875,0.625,0.625,-0.75,0.875,-0.875,0.625,0
358,0.125,0.875,-0.875,-0.875,0.75,0.625,-0.375,0.875,-1.0,0.25,0.75,-1.0,0.875,0.625,0.25,-0.75,0.875,-0.75,-0.375,1
359,-0.375,0.625,-0.875,0.0,0.5,0.625,-0.375,0.875,-1.0,0.25,0.625,-0.375,0.875,0.625,0.125,-1.0,0.875,-0.875,0.625,0
360,-0.75,-0.375,-0.5,-0.875,-0.875,0.75,-0.75,0.625,-1.0,0.0,0.5,-0.75,0.625,-0.875,0.25,-1.0,0.875,-1.0,0.0,0
361,-0.75,0.625,-0.5,-0.375,-1.0,0.75,-0.5,0.875,-1.0,0.0,0.5,-0.25,0.625,-0.875,0.25,-0.625,0.875,-1.0,0.0,0
362,-0.75,-0.375,-0.125,-0.875,-1.0,0.75,0.25,0.875,-1.0,0.0,0.625,-0.5,0.5,0.125,0.25,-0.875,0.875,-1.0,0.0,1
363,-0.25,-0.5,0.5,-0.375,-0.875,0.875,0.25,0.625,-1.0,0.0,0.625,-0.25,0.5,-0.625,0.25,-0.75,0.875,-1.0,0.125,0
364,-0.75,0.75,0.75,-0.5,-1.0,0.875,-0.875,0.625,-1.0,0.0,0.75,-0.25,0.625,0.625,0.25,-0.875,0.875,-1.0,0.0,2
365,0.5,0.625,-0.375,-1.0,0.125,0.75,0.25,0.625,-1.0,0.0,0.5,-0.25,0.375,0.125,0.25,-0.875,0.875,-0.75,0.0,0
366,-0.75,-0.5,-0.125,-0.875,0.125,0.875,-0.875,0.875,-1.0,0.0,0.625,-0.75,0.625,-0.125,0.25,-1.0,0.875,-1.0,0.0,0
367,0.75,-0.125,0.75,-0.875,-1.0,0.75,-0.75,0.75,-1.0,0.0,0.375,-0.5,0.5,-0.375,0.25,-0.875,0.875,-1.0,0.0,0
368,-0.75,0.875,0.75,-0.375,0.125,0.875,0.25,0.875,-1.0,0.0,0.5,-1.0,0.5,-0.625,0.25,-1.0,0.875,-1.0,0.25,1
369,0.75,-0.125,0.5,-0.875,0.125,0.75,-0.75,0.375,-1.0,0.0,0.625,-0.75,0.625,0.875,0.25,-1.0,0.875,-1.0,0.0,2
370,-0.25,-0.25,-0.5,-1.0,0.125,0.875,0.25,0.625,-1.0,0.0,0.625,-1.0,0.625,-0.875,0.25,-0.875,0.875,-1.0,0.125,0
371,0.75,0.5,-0.125,-0.5,0.0,0.75,0.25,0.875,-1.0,0.0,0.5,-1.0,0.625,-0.625,0.25,-0.625,0.875,-0.75,0.125,1
372,-0.75,0.5,0.25,-0.5,0.0,0.875,0.25,0.625,-1.0,0.0,0.5,-0.5,0.5,0.875,0.25,-0.75,0.875,-1.0,0.0,0
373,-0.75,-0.375,0.875,-0.375,-0.875,0.875,0.25,0.875,-1.0,0.0,0.5,-0.75,0.5,-0.875,0.25,-0.625,0.875,-1.0,0.125,0
374,0.25,0.75,-0.375,-0.375,-0.75,0.875,0.5,0.875,-1.0,0.0,0.5,-0.875,0.25,-0.625,0.25,-0.875,0.875,-0.75,0.125,0
375,0.75,0.875,-0.125,-0.875,0.125,0.875,0.25,0.875,-1.0,0.0,0.625,-0.25,0.625,0.125,0.25,-0.625,0.875,-0.75,0.0,1
376,-0.25,-0.375,0.5,-1.0,-1.0,0.875,0.25,0.875,-1.0,0.0,0.5,-1.0,0.625,-0.125,-0.25,-0.75,0.875,-1.0,0.0,0
377,0.75,0.75,-0.375,-0.375,0.0,0.75,0.25,0.625,-1.0,0.0,0.625,-1.0,0.5,0.625,0.25,-0.625,0.875,-1.0,0.125,0
378,0.25,0.625,-0.125,-0.375,-0.875,0.875,0.25,0.875,-1.0,0.0,0.5,-0.5,0.625,-0.625,0.25,-0.75,0.875,-1.0,0.125,0
379,-0.75,-0.5,0.875,-0.875,0.125,0.75,0.25,0.875,-1.0,0.0,0.625,-1.0,0.5,0.875,0.25,-0.625,0.875,-0.75,0.125,0
380,-0.75,0.0,0.625,-0.875,0.0,0.25,-0.75,0.75,-1.0,0.25,0.75,-0.75,0.625,0.375,0.375,-0.5,0.875,-0.75,0.875,0
381,-0.75,0.25,-0.25,-0.875,0.0,0.875,-0.5,0.875,-1.0,0.25,0.375,-0.75,0.5,-0.625,0.375,-1.0,0.875,-0.625,0.375,3
382,-0.75,0.25,0.375,-0.875,0.0,0.75,0.375,0.875,-1.0,0.25,0.625,-0.75,0.25,0.375,0.375,-1.0,0.875,-0.625,0.125,0
383,-0.125,0.25,0.875,-0.125,0.5,0.75,-0.125,0.875,-1.0,0.25,0.25,-0.625,0.625,-0.625,0.375,-0.5,0.875,-0.75,0.375,1
384,-0.5,0.0,0.25,-0.25,0.0,0.25,-0.375,0.875,-1.0,0.125,0.375,-0.625,0.625,-0.75,0.25,-0.5,0.875,-0.75,0.375,0
385,-0.375,0.0,0.375,-0.625,0.0,0.875,-0.125,0.875,-1.0,0.25,0.75,-0.75,0.625,0.25,0.25,-0.75,0.875,-0.75,0.375,1
386,-0.75,0.0,0.5,-0.625,0.0,0.375,-0.25,0.875,-1.0,0.25,0.875,-0.75,0.5,-0.25,0.5,-1.0,0.875,-0.375,0.625,1
387,-0.5,0.25,0.25,-0.375,0.5,0.375,-0.25,0.875,-1.0,0.25,0.375,-0.625,0.625,-0.75,0.375,-0.25,0.875,-0.75,0.125,0
388,-0.5,0.0,0.875,-0.125,0.0,0.25,-0.75,0.875,-1.0,-0.25,0.75,-0.625,0.5,0.375,0.25,-0.25,0.875,-0.625,0.875,0
389,-0.75,0.25,0.875,-0.625,0.5,0.75,-0.25,0.875,-1.0,0.25,0.375,-0.75,0.5,0.375,0.25,-1.0,0.875,-0.625,0.75,0
390,-0.625,0.25,0.0,-0.125,0.5,0.25,-0.125,0.75,-1.0,-0.25,0.875,-0.625,0.625,-0.5,0.375,-0.75,0.875,-0.625,0.875,0
391,-0.75,0.25,0.5,-0.125,0.0,0.875,-0.125,0.75,-1.0,0.25,0.75,-0.625,0.375,-0.625,0.25,-0.25,0.875,-0.625,0.125,0
392,-0.5,0.0,0.625,-0.375,0.0,0.125,-0.125,0.75,-1.0,0.25,0.375,-0.625,0.625,0.375,0.25,-0.5,0.875,-0.5,0.625,0
393,-0.75,0.0,0.25,-0.625,0.0,0.875,-0.5,0.625,-1.0,0.25,0.75,-0.75,0.625,0.25,0.25,-0.875,0.875,-0.625,0.125,1
394,-0.375,0.0,0.25,-0.125,0.0,0.875,-0.25,0.875,-1.0,0.25,0.75,-0.625,0.5,-0.375,0.625,-0.25,0.875,-0.625,0.125,0
395,-0.875,0.25,0.0,-0.375,0.0,0.875,-0.5,0.875,-1.0,0.25,0.75,-0.5,0.5,-0.75,0.375,-0.5,0.875,-0.75,0.875,1
396,-0.125,0.0,0.5,-0.375,0.0,0.25,-0.375,0.875,-1.0,0.25,0.75,-0.625,0.625,-0.75,0.375,-0.75,0.875,-0.625,0.625,2
397,-0.375,0.0,0.25,-0.375,0.5,0.25,-0.125,0.75,-1.0,0.25,0.375,-0.75,0.625,0.25,0.375,-1.0,0.875,-0.625,0.875,0
398,-0.125,0.0,0.125,0.125,0.0,0.25,-0.25,0.875,-1.0,0.25,0.375,-0.625,0.5,-0.625,0.375,-0.5,0.875,-0.625,0.875,0
399,-0.125,0.0,0.625,-0.875,0.5,0.25,0.375,0.875,-1.0,0.5,0.75,-0.625,0.625,0.375,0.25,-0.75,0.875,-0.625,0.375,0
400,-0.125,-0.625,-0.5,-0.75,-1.0,0.25,-0.125,0.75,-1.0,0.25,0.625,-0.25,0.75,-0.375,0.5,-0.5,0.875,-0.875,0.25,0
401,-0.25,-0.125,0.25,-0.875,-0.5,-0.75,-0.125,0.75,-1.0,0.0,0.5,-0.125,0.875,0.5,0.5,-0.5,0.875,-1.0,0.125,1
402,-0.5,-0.125,-0.75,-1.0,0.0,0.25,-0.375,0.875,-1.0,0.5,0.75,-0.5,0.75,0.5,-0.5,-0.5,-0.125,-0.875,0.25,0
403,-0.25,-0.625,0.25,-0.75,0.5,0.125,-0.125,0.875,-1.0,0.5,0.75,-0.375,0.25,0.625,-0.5,-0.375,-0.125,-0.875,0.25,0
404,-0.5,-0.625,-0.5,-0.875,-1.0,-0.25,-0.5,0.875,-1.0,0.5,0.5,-0.125,0.375,-0.5,-0.5,-1.0,-0.125,-1.0,0.0,0
405,-0.125,-0.625,-0.75,-0.625,0.0,-0.75,-0.375,0.75,-1.0,0.5,0.75,-0.375,0.25,-0.5,0.5,-1.0,-0.125,-0.875,0.0,0
406,-0.25,-0.625,-0.75,-1.0,0.0,-0.5,-0.375,0.875,-1.0,0.5,0.75,-0.125,0.25,0.125,-0.5,-0.875,0.875,-0.875,-0.25,0
407,-0.5,-0.625,0.25,-1.0,0.5,0.25,-0.25,0.875,-1.0,0.5,0.5,-0.125,0.375,0.5,-0.5,-1.0,-0.125,-1.0,0.0,0
408,-0.375,-0.125,-0.75,-0.625,0.0,0.25,-0.5,0.875,-1.0,0.5,0.5,-0.25,0.75,0.0,0.0,-1.0,-0.125,-0.875,0.25,1
409,-0.25,-0.625,-0.75,-0.875,0.5,0.25,-0.125,0.875,-1.0,0.5,0.625,-0.375,0.25,0.0,0.5,-0.5,0.875,-0.875,0.0,1
410,-0.375,-0.625,-0.75,-1.0,0.5,-0.5,-0.25,0.875,-1.0,0.5,0.5,-0.125,0.875,0.625,0.25,-0.875,-0.125,-1.0,0.25,0
411,-0.125,-0.125,-0.75,-1.0,0.0,0.25,-0.5,0.75,-1.0,0.5,0.5,-0.125,0.25,-0.875,0.5,-0.875,-0.125,-0.875,0.25,1
412,-0.375,-0.625,-0.75,-0.625,0.0,0.5,-0.5,0.875,-1.0,0.5,0.5,-0.375,0.375,0.625,0.5,-0.5,-0.125,-1.0,-0.25,0
413,-0.25,-0.125,-0.75,-0.75,-0.5,0.25,-0.375,0.75,-1.0,0.0,0.75,-0.25,0.25,0.0,-0.5,-1.0,-0.125,-0.875,0.25,0
414,-0.375,-0.625,-0.75,-0.875,-1.0,0.25,-0.25,0.875,-1.0,0.0,0.5,-0.375,0.75,-0.375,0.5,-0.5,0.875,-1.0,0.0,0
415,-0.25,-0.125,0.25,-1.0,0.5,0.25,-0.125,0.875,-1.0,0.5,0.75,-0.375,0.375,-0.375,-0.75,-1.0,0.875,-1.0,0.25,0
416,-0.25,-0.125,0.25,-1.0,0.5,-0.75,-0.375,0.75,-1.0,0.0,0.75,-0.5,0.25,0.625,0.5,-0.5,0.875,-1.0,0.25,0
417,0.375,-0.125,-0.5,-0.75,0.25,0.25,-0.5,0.875,-1.0,0.0,0.5,-0.125,0.5,0.0,-0.5,-0.5,-0.125,-0.875,0.0,0
418,-0.375,-0.625,-0.75,-0.875,-1.0,-0.75,-0.375,0.875,-1.0,0.0,0.5,-0.375,0.875,0.125,-0.5,-0.875,0.875,-0.875,0.0,2
419,-0.5,-0.125,-0.75,-0.75,0.5,-0.75,-0.375,0.75,-1.0,-0.5,0.75,-0.375,0.75,0.0,0.5,-0.5,-0.125,-0.875,0.0,0
420,0.125,-0.75,0.5,-1.0,-1.0,-1.0,-0.125,0.875,-0.875,0.375,0.875,-0.875,-0.25,-0.75,0.75,0.125,0.375,-0.5,0.0,0
421,0.75,-0.25,-0.75,-1.0,-1.0,-1.0,-0.625,-0.5,-0.875,0.375,0.625,-0.875,-0.25,-0.125,0.25,0.125,0.875,-1.0,0.25,0
422,0.875,0.25,-1.0,-1.0,0.5,0.375,-0.625,0.875,-0.875,0.125,0.625,-0.625,0.75,0.125,0.625,-0.875,0.375,-0.375,0.25,0
423,0.625,-0.75,-0.75,-1.0,0.25,0.125,-0.125,-0.625,-0.875,0.125,0.875,-0.875,-0.25,-0.875,0.75,-0.875,0.375,-0.375,-0.75,0
424,0.625,-0.25,-0.75,-0.875,0.0,0.5,-0.625,0.375,-1.0,0.125,0.875,-0.875,0.75,-0.75,0.75,0.0,0.875,-0.375,-0.75,0
425,0.75,0.75,-1.0,-1.0,0.5,0.5,-0.625,-0.625,-0.875,0.0,0.875,-0.875,0.75,-0.125,0.75,0.0,0.375,-1.0,0.0,0
426,0.625,-0.25,0.5,-1.0,-1.0,-0.25,-0.625,0.625,-0.75,0.0,0.875,-0.75,0.75,0.875,0.75,0.125,0.875,-0.75,-0.25,2
427,0.25,-0.75,-1.0,-1.0,0.5,-1.0,-0.625,-0.375,-1.0,0.25,0.875,-0.625,0.75,0.125,0.25,0.0,0.375,-1.0,-0.75,0
428,0.0,-0.375,-0.25,-0.875,-0.5,-0.75,-0.625,0.5,-0.875,0.125,0.625,-0.625,-0.25,0.5,0.75,0.0,0.875,-1.0,-1.0,0
429,0.125,0.25,0.0,-0.875,-0.5,-0.5,-0.625,-0.125,-0.875,0.125,0.375,-0.625,-0.25,-1.0,0.25,0.125,0.375,-0.375,-1.0,0
430,-0.5,-0.25,-1.0,-1.0,-1.0,-0.125,-0.125,0.25,-0.875,0.25,0.625,-0.625,0.75,-0.75,0.75,-1.0,0.875,-0.5,0.0,0
431,0.375,0.75,0.75,-1.0,0.0,-0.375,-0.625,-0.25,-0.875,0.625,0.625,-0.375,0.75,0.25,0.75,-1.0,0.375,-0.875,-1.0,0
432,0.875,0.75,-0.5,-0.875,-0.5,0.875,-0.625,-0.5,-1.0,0.375,0.875,-0.875,-0.25,-1.0,0.25,-1.0,0.875,-0.75,0.25,0
433,0.0,0.25,0.75,-1.0,-1.0,0.0,-0.125,-0.875,-0.875,0.375,0.875,-0.625,-0.25,0.875,0.75,-0.875,0.375,-0.25,-0.75,1
434,0.25,0.25,0.5,-0.875,-1.0,-0.125,-0.375,0.125,-0.875,0.25,0.625,-0.625,-0.25,0.625,0.75,-0.875,0.875,-1.0,0.25,0
435,0.75,-0.75,-1.0,-1.0,0.5,-0.375,-0.625,-0.75,-1.0,0.0,0.875,-0.75,-0.25,-0.5,0.25,-0.875,0.375,-0.375,-0.5,0
436,0.625,0.75,-0.75,-1.0,0.0,0.375,-0.125,0.125,-1.0,0.125,0.875,-0.875,-0.375,0.625,0.25,-1.0,0.875,-0.875,0.25,0
437,0.5,0.75,-0.25,-1.0,0.0,0.125,-0.125,-0.375,-0.875,0.125,0.875,-0.875,-0.25,-0.25,0.25,-1.0,0.375,-0.5,0.25,0
438,0.75,0.75,-0.5,-0.875,0.5,0.125,-0.125,-0.375,-1.0,0.0,0.875,-0.875,-0.25,0.125,0.75,-0.875,0.375,-0.375,-1.0,0
439,0.75,-0.25,0.25,-0.875,-1.0,-0.625,-0.125,0.25,-1.0,-0.125,0.875,-0.625,0.75,-1.0,0.75,0.125,0.375,-0.5,-0.5,0
440,-0.625,-0.125,0.75,-0.625,0.5,0.5,-0.5,0.875,-1.0,-0.875,0.875,-0.625,0.25,0.125,0.625,-0.375,0.875,-0.75,-0.875,0
441,-0.75,0.25,0.75,-0.875,0.125,0.5,-0.5,0.875,-0.5,0.25,0.75,-0.625,-0.25,0.125,0.5,-0.125,0.875,-0.5,-0.875,0
442,-0.75,0.75,0.0,-0.75,0.0,0.5,-0.375,0.875,-0.25,-1.0,0.875,-0.625,-0.25,-0.875,0.5,-0.625,0.875,-1.0,-0.625,0
443,-0.625,0.75,0.75,-0.875,0.625,0.5,-0.375,0.875,-0.75,-0.75,0.75,-0.625,0.25,-0.875,0.5,-1.0,0.875,-0.25,-0.625,0
444,-0.75,-0.625,0.25,-0.625,0.5,0.5,-0.375,0.875,-1.0,0.25,0.75,-0.625,-0.25,0.625,0.625,0.25,0.875,0.0,-0.875,0
445,-0.75,0.875,0.0,-0.625,-0.5,0.5,-0.5,0.875,-0.5,0.0,0.75,-0.625,-0.25,-0.625,0.875,-0.75,0.875,-0.75,-0.625,0
446,-0.75,-0.75,0.75,-0.75,0.0,0.5,-0.5,0.875,-1.0,-1.0,0.75,-0.625,-0.25,-0.875,0.5,-0.125,0.875,-0.75,0.375,0
447,-0.75,-0.125,0.75,-0.75,0.625,0.5,-0.5,0.875,-0.75,-0.875,0.75,-0.625,-0.25,0.25,0.625,-1.0,0.875,-0.5,-0.875,0
448,-0.5,-0.625,0.75,-0.875,0.0,0.5,-0.375,0.875,-0.25,-1.0,0.75,-0.625,-0.375,0.625,0.875,-0.625,0.875,-0.75,0.375,1
449,-0.75,-0.75,0.75,-0.625,0.125,0.5,-0.5,0.875,-1.0,0.0,0.875,-0.375,-0.25,-0.375,0.5,-0.25,0.875,-0.25,-0.875,0
450,-0.625,-0.25,0.75,-0.75,0.0,0.5,-0.375,0.875,0.25,0.0,0.75,-0.625,-0.25,0.125,0.875,-0.25,0.875,-0.25,-0.875,0
451,-0.75,-0.625,0.75,-1.0,0.5,0.25,-0.375,0.875,-0.5,0.0,0.75,-0.625,-0.25,0.125,0.625,-1.0,0.875,-0.5,-0.625,2
452,-0.625,-0.125,0.0,-0.625,0.625,0.5,-0.5,0.875,-0.5,-1.0,0.75,-0.625,-0.25,-0.375,0.375,-0.125,0.875,-0.5,0.375,1
453,-0.625,0.25,0.75,-0.875,0.125,0.5,-0.5,0.875,-0.75,0.0,0.75,-0.625,-0.25,-0.375,0.75,-0.5,0.875,-0.25,-0.875,0
454,-0.75,0.25,0.0,-1.0,0.125,0.5,-0.625,0.875,-1.0,0.0,0.75,-0.625,-0.25,0.625,0.5,-0.625,0.875,-0.75,0.375,0
455,-0.5,-0.25,0.25,-0.75,0.5,0.5,-0.375,0.875,-0.75,-0.75,0.875,-0.625,-0.25,-0.875,0.875,-0.375,0.875,-0.25,-0.875,0
456,-0.875,-0.75,0.5,-0.875,0.5,0.5,-0.25,0.875,-1.0,-1.0,0.75,-0.625,-0.25,0.75,0.625,-0.625,0.875,-0.25,-0.75,1
457,-0.625,-0.125,0.0,-0.875,0.0,0.5,-0.5,0.875,-0.25,-0.75,0.75,-0.625,-0.25,0.625,0.5,-0.875,0.875,-1.0,0.375,0
458,-0.625,-0.25,0.75,-1.0,0.0,0.5,-0.5,0.875,-1.0,0.25,0.75,-0.375,-0.25,-0.375,0.75,-0.625,0.875,-0.25,0.375,3
459,-0.625,-0.25,0.75,-0.75,0.625,0.5,-0.375,0.875,-1.0,0.0,0.875,-0.625,-0.25,-0.375,0.875,-0.125,0.875,-0.25,-0.875,0
460,-0.375,-0.625,0.0,-0.875,0.625,0.875,-0.25,0.875,-1.0,0.0,0.0,-0.75,0.625,0.75,-0.75,-0.875,0.875,-0.875,-0.875,0
461,0.625,-0.25,0.5,-0.875,0.125,0.875,-0.125,0.75,-1.0,0.0,0.125,-0.75,-0.375,0.125,0.25,-0.875,0.875,-0.875,-0.875,0
462,0.625,0.875,0.25,-1.0,0.125,0.875,-0.25,0.875,-1.0,0.0,0.0,-0.875,-0.125,0.0,-0.75,-0.875,0.875,-0.875,0.125,0
463,-0.375,-0.25,0.0,-1.0,0.625,0.625,-0.5,0.75,-1.0,0.5,0.0,-0.25,0.625,-1.0,0.75,-0.75,0.875,-1.0,0.125,0
464,0.625,-0.625,0.0,-1.0,0.125,0.625,-0.125,0.875,-1.0,0.5,0.0,-0.75,0.625,0.125,0.75,-0.875,0.875,-0.875,0.125,1
465,0.625,-0.125,0.25,-1.0,0.625,0.875,-0.5,0.875,-1.0,0.5,0.625,-0.75,0.875,-0.75,-0.25,-0.875,0.875,-0.875,0.125,0
466,0.625,-0.625,0.5,-0.875,0.125,0.875,-0.125,0.75,-1.0,0.0,0.0,-1.0,0.875,-0.875,-0.25,-0.875,0.875,-0.875,-0.875,0
467,0.625,0.75,0.75,-0.875,0.125,0.625,-0.25,0.75,-1.0,0.5,0.0,-1.0,0.625,0.625,-0.75,-0.875,0.875,-0.875,-0.375,0
468,0.625,-0.125,0.625,-1.0,0.625,0.625,0.25,0.625,-1.0,0.0,0.0,-0.5,0.375,-0.5,-0.25,-0.875,0.875,-1.0,0.125,2
